variable_id,variable_name,dataset_id
hcqs1_qloanarrothnr_16,HCQS1_qLoanArrOthNR_16,clean_read_hlfs.hlfs_wellbeing_datestamp
hcqs1_qloanarrothnr_17,HCQS1_qLoanArrOthNR_17,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qpayrent,HCQ_qPayRent,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qmortamt,hcq_qmortamt,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qmortamtnr,hcq_qmortamtnr,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qmortprd,hcq_qmortprd,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qmortprdoth,hcq_qmortprdoth,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qmortprdothnr,hcq_qmortprdothnr,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qrentamt,HCQ_qRentAmt,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qrentamtnr,HCQ_qRentAmtNR,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qrentprd,hcq_qrentprd,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qrentprdoth,hcq_qrentprdoth,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qrentprdothnr,hcq_qrentprdothnr,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qratesany,HCQ_qRatesAny,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qpaylcrates,HCQ_qPayLCRates,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qpayrcrates,HCQ_qPayRCRates,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qpaywater,HCQ_qPayWater,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qwratesamt,HCQ_qWRatesAmt,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qwratesamtnr,HCQ_qWRatesAmtNR,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qwratesprd,HCQ_qWRatesPrd,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qwratesprdoth,HCQ_qWRatesPrdOth,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qwratesprdothnr,HCQ_qWRatesPrdOthNR,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qratessingle,HCQ_qRatesSingle,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qratesamt,HCQ_qRatesAmt,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qratesamtnr,HCQ_qRatesAmtNR,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qratesprd,HCQ_qRatesPrd,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qratesprdoth,HCQ_qRatesPrdOth,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qratesprdothnr,HCQ_qRatesPrdOthNR,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qrcratesamt,HCQ_qRCRatesAmt,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qrcratesamtnr,HCQ_qRCRatesAmtNR,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qrcratesprd,HCQ_qRCRatesPrd,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qrcratesprdoth,HCQ_qRCRatesPrdOth,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qrcratesprdothnr,HCQ_qRCRatesPrdOthNR,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qinsany,HCQ_qInsAny,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qinspremamt,HCQ_qInsPremAmt,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qinspremamtnr,HCQ_qInsPremAmtNR,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qinspremprd,HCQ_qInsPremPrd,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qinspremprdoth,HCQ_qInsPremPrdOth,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qinspremprdothnr,HCQ_qInsPremPrdOthNR,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qdampormould,HCQ_qDampOrMould,clean_read_hlfs.hlfs_wellbeing_datestamp
hcq_qkeepingwarm,HCQ_qKeepingWarm,clean_read_hlfs.hlfs_wellbeing_datestamp
fouroutcomes,fouroutcomes,clean_read_hlfs.hlfs_wellbeing_datestamp
dvregweeklymain,DVRegWeeklyMain,clean_read_hlfs.hlfs_wellbeing_datestamp
dvextraweeklymain,DVExtraWeeklyMain,clean_read_hlfs.hlfs_wellbeing_datestamp
dvtotalweeklymain,DVTotalWeeklyMain,clean_read_hlfs.hlfs_wellbeing_datestamp
dvhoursweeklymain,DVHoursWeeklyMain,clean_read_hlfs.hlfs_wellbeing_datestamp
dvreghourlymain,DVRegHourlyMain,clean_read_hlfs.hlfs_wellbeing_datestamp
dvtotalhourlymain,DVTotalHourlyMain,clean_read_hlfs.hlfs_wellbeing_datestamp
dvregweeklysec,DVRegWeeklySec,clean_read_hlfs.hlfs_wellbeing_datestamp
dvextraweeklysec,DVExtraWeeklySec,clean_read_hlfs.hlfs_wellbeing_datestamp
dvtotalweeklysec,DVTotalWeeklySec,clean_read_hlfs.hlfs_wellbeing_datestamp
dvhoursweeklysec,DVHoursWeeklySec,clean_read_hlfs.hlfs_wellbeing_datestamp
dvreghourlysec,DVRegHourlySec,clean_read_hlfs.hlfs_wellbeing_datestamp
dvtotalhourlysec,DVTotalHourlySec,clean_read_hlfs.hlfs_wellbeing_datestamp
dvregweeklyall,DVRegWeeklyAll,clean_read_hlfs.hlfs_wellbeing_datestamp
dvextraweeklyall,DVExtraWeeklyAll,clean_read_hlfs.hlfs_wellbeing_datestamp
dvtotalweeklyall,DVTotalWeeklyAll,clean_read_hlfs.hlfs_wellbeing_datestamp
dvhoursweeklyall,DVHoursWeeklyAll,clean_read_hlfs.hlfs_wellbeing_datestamp
dvreghourlyall,DVRegHourlyAll,clean_read_hlfs.hlfs_wellbeing_datestamp
dvtotalhourlyall,DVTotalHourlyAll,clean_read_hlfs.hlfs_wellbeing_datestamp
dv_acc,DV_ACC,clean_read_hlfs.hlfs_wellbeing_datestamp
dvstuallow,DVStuAllow,clean_read_hlfs.hlfs_wellbeing_datestamp
dv_wi,DV_WI,clean_read_hlfs.hlfs_wellbeing_datestamp
dv_ir,DV_IR,clean_read_hlfs.hlfs_wellbeing_datestamp
dvsuper,DVSuper,clean_read_hlfs.hlfs_wellbeing_datestamp
dv_gvt,DV_GVT,clean_read_hlfs.hlfs_wellbeing_datestamp
jobsincome_imputed,JobsIncome_imputed,clean_read_hlfs.hlfs_wellbeing_datestamp
gvt_imputed,GVT_imputed,clean_read_hlfs.hlfs_wellbeing_datestamp
superann_imputed,SuperAnn_imputed,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt,SQfinalwgt,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_1,SQfinalwgt_1,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_2,SQfinalwgt_2,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_3,SQfinalwgt_3,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_4,SQfinalwgt_4,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_5,SQfinalwgt_5,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_6,SQfinalwgt_6,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_7,SQfinalwgt_7,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_8,SQfinalwgt_8,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_9,SQfinalwgt_9,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_10,SQfinalwgt_10,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_11,SQfinalwgt_11,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_12,SQfinalwgt_12,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_13,SQfinalwgt_13,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_14,SQfinalwgt_14,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_15,SQfinalwgt_15,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_16,SQfinalwgt_16,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_17,SQfinalwgt_17,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_18,SQfinalwgt_18,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_19,SQfinalwgt_19,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_20,SQfinalwgt_20,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_21,SQfinalwgt_21,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_22,SQfinalwgt_22,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_23,SQfinalwgt_23,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_24,SQfinalwgt_24,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_25,SQfinalwgt_25,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_26,SQfinalwgt_26,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_27,SQfinalwgt_27,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_28,SQfinalwgt_28,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_29,SQfinalwgt_29,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_30,SQfinalwgt_30,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_31,SQfinalwgt_31,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_32,SQfinalwgt_32,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_33,SQfinalwgt_33,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_34,SQfinalwgt_34,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_35,SQfinalwgt_35,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_36,SQfinalwgt_36,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_37,SQfinalwgt_37,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_38,SQfinalwgt_38,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_39,SQfinalwgt_39,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_40,SQfinalwgt_40,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_41,SQfinalwgt_41,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_42,SQfinalwgt_42,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_43,SQfinalwgt_43,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_44,SQfinalwgt_44,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_45,SQfinalwgt_45,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_46,SQfinalwgt_46,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_47,SQfinalwgt_47,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_48,SQfinalwgt_48,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_49,SQfinalwgt_49,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_50,SQfinalwgt_50,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_51,SQfinalwgt_51,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_52,SQfinalwgt_52,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_53,SQfinalwgt_53,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_54,SQfinalwgt_54,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_55,SQfinalwgt_55,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_56,SQfinalwgt_56,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_57,SQfinalwgt_57,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_58,SQfinalwgt_58,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_59,SQfinalwgt_59,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_60,SQfinalwgt_60,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_61,SQfinalwgt_61,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_62,SQfinalwgt_62,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_63,SQfinalwgt_63,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_64,SQfinalwgt_64,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_65,SQfinalwgt_65,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_66,SQfinalwgt_66,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_67,SQfinalwgt_67,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_68,SQfinalwgt_68,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_69,SQfinalwgt_69,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_70,SQfinalwgt_70,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_71,SQfinalwgt_71,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_72,SQfinalwgt_72,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_73,SQfinalwgt_73,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_74,SQfinalwgt_74,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_75,SQfinalwgt_75,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_76,SQfinalwgt_76,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_77,SQfinalwgt_77,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_78,SQfinalwgt_78,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_79,SQfinalwgt_79,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_80,SQfinalwgt_80,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_81,SQfinalwgt_81,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_82,SQfinalwgt_82,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_83,SQfinalwgt_83,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_84,SQfinalwgt_84,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_85,SQfinalwgt_85,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_86,SQfinalwgt_86,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_87,SQfinalwgt_87,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_88,SQfinalwgt_88,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_89,SQfinalwgt_89,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_90,SQfinalwgt_90,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_91,SQfinalwgt_91,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_92,SQfinalwgt_92,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_93,SQfinalwgt_93,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_94,SQfinalwgt_94,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_95,SQfinalwgt_95,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_96,SQfinalwgt_96,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_97,SQfinalwgt_97,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_98,SQfinalwgt_98,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_99,SQfinalwgt_99,clean_read_hlfs.hlfs_wellbeing_datestamp
sqfinalwgt_100,SQfinalwgt_100,clean_read_hlfs.hlfs_wellbeing_datestamp
NA,NA,NA
snz_ird_uid,Employer's IRD encrypted unique identificator,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
snz_empyee_ird_uid,Employee's IRD encrypted unique identificator,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
paydate,Paydate,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
submissionkey,Submissionkey,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
line_number,Line Number,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
return_version,Return Version,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
location_number,Location Number,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
ir_processing_date,Processing Date,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
effective_date,Effective Date,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
tax_code,Tax Code,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
pay_period_start_date,Pay Period Start Date,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
pay_period_end_date,Pay Period End Date,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
employment_start_date,Employment Start Date,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
employment_finish_date,Employment Finish Date,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
employee_pay_frequency,Employee Pay Frequency,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
gross_earnings,Gross Earnings,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
gross_earings_adj,Adjusted Gross Earnings,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
earnings_not_liable_acc,Earnings Not Liable Acc,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
earnings_not_liable_acc_imp,Imputation flag: Earnings Not Liable Acc,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
lump_sum_indicator,Lump Sum Indicator,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
paye_schedular_tax_deductions,Paye Schedular Tax Deductions,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
child_support_code,Child Support Code,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
child_support_deductions,Child Support Deductions,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
student_loans_deductions,Student Loans Deductions,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
ks_employer_contributions,Kiwisaver Employer Contributions,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
kiwisaver_deductions,Kiwisaver Deductions,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
tax_credit_payroll_donations,Tax Credit Payroll Donations,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
esct_deducted,Esct Deducted,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
family_tax_credits,Family Tax Credits,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
withholding_type_code,Whithholding type code,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
hours_paid,Hours paid,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
prior_period_gross_adj,Adjusted Gross Earnings,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
prior_period_paye_schd_adj,Adjusted PAYE/Schedular Tax Deductions,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
slcir_deductions,Student loans compulsory additional deduction,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
slbor_deductions,Student loans voluntary deduction,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
kiwisaver_ee_deds_refunded,KiwiSaver employee deductions refunded,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
kiwisaver_ee_contrib_rate,KiwiSaver contribution rate,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
comp_kiwisaver_deds,Compulsory KiwiSaver employer deductions,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
vol_kiwisaver_contribs,Voluntary KiwiSaver employer contributions,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
kiwisaver_contrib_refunded,KiwiSaver employer contributions refunded,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
gross_emp_contrib_adj,Gross employer contribuitions adjustment,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
employee_share_scheme_ded,Employee share scheme deduction,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
income_source_code,Income source code,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
paydate_filing_period,Paydate filing period,clean_read_ir_monthly.ei_e_{quarter}_{timestamp}
ir_ac_title_text,ir_ac_title_text,NA
snz_cen_uid,Unique identifier,iwi_affiliation_census_2018
method,Estimate type,iwi_affiliation_census_2018
iwi_code,Iwi affiliation,iwi_affiliation_census_2018
iwi_data_source,Iwi data source,iwi_affiliation_census_2018
weight_iwi,Non-response weight,iwi_affiliation_census_2018
dol_edu_provider_name_text,dol_edu_provider_name_text,dol_clean.student_edprovider
selection_date,Date for the selection,clean_read_dol.smc_pools
snz_dol_uid,"Unique individual identifier, encrypted by Statistics NZ",clean_read_dol.smc_pools
selected,Outcome of the selection,clean_read_dol.smc_pools
late_entrant,Pool entrance may have been too late,clean_read_dol.smc_pools
points,Number of points for the selection,clean_read_dol.smc_pools
selection_group,Group for the selection,clean_read_dol.smc_pools
skilled_job,Skilled employment,clean_read_dol.smc_pools
work_experience,Work experience,clean_read_dol.smc_pools
qualified,Qualification,clean_read_dol.smc_pools
on_essential_skills,Essential Skills Work Visa,clean_read_dol.smc_pools
gender,Gender,clean_read_dol.smc_pools
age,Age,clean_read_dol.smc_pools
birth_country,Country of birth,clean_read_dol.smc_pools
fuzzy_match,client_code assigned using fuzzy matching,clean_read_dol.smc_pools
ballot,The ballot entered,clean_read_dol.pac_sq_ballots
selection_date,Date for the selection,clean_read_dol.pac_sq_ballots
snz_dol_uid,"Unique individual identifier, encrypted by Statistics NZ",clean_read_dol.pac_sq_ballots
selected,Outcome of the selection,clean_read_dol.pac_sq_ballots
gender,Gender,clean_read_dol.pac_sq_ballots
age,Age,clean_read_dol.pac_sq_ballots
multiple_entries,Has multiple entries,clean_read_dol.pac_sq_ballots
selection_date,Date for the selection,clean_read_dol.smc_cutoffs
best_group_below,Group immediately below the cutoff,clean_read_dol.smc_cutoffs
worst_group_above,Group immediately above the cutoff,clean_read_dol.smc_cutoffs
best_points_below,Points immediately below the cutoff,clean_read_dol.smc_cutoffs
worst_points_above,Points immediately above the cutoff,clean_read_dol.smc_cutoffs
selection_date,Date for the selection,clean_read_dol.smc_secondary
snz_dol_primary_uid,"Unique individual identifier for the primary entrant, encrypted by Statistics NZ",clean_read_dol.smc_secondary
snz_dol_secondary_uid,"Unique individual identifier for the secondary entrant, encrypted by Statistics NZ",clean_read_dol.smc_secondary
relationship,Relationship,clean_read_dol.smc_secondary
secondary_gender,Gender,clean_read_dol.smc_secondary
secondary_birth_country,Country of birth,clean_read_dol.smc_secondary
secondary_age,Age,clean_read_dol.smc_secondary
ballot,The ballot entered,clean_read_dol.pac_sq_secondary
snz_dol_primary_uid,"Unique individual identifier for the primary entrant, encrypted by Statistics NZ",clean_read_dol.pac_sq_secondary
snz_dol_secondary_uid,"Unique individual identifier for the secondary entrant, encrypted by Statistics NZ",clean_read_dol.pac_sq_secondary
secondary_gender,Gender,clean_read_dol.pac_sq_secondary
secondary_age,Age,clean_read_dol.pac_sq_secondary
cap_ref_agency_text,cap_ref_agency_text,cap_clean.referrals
cap_ref_role_text,cap_ref_role_text,cap_clean.referrals
providernumber,NA,clean_read_moe.moe_ece_equity_index_histgory
eceequityindexid,NA,clean_read_moe.moe_ece_equity_index_histgory
effectivefromdate,NA,clean_read_moe.moe_ece_equity_index_histgory
effectivetodate,NA,clean_read_moe.moe_ece_equity_index_histgory
snz_uid,snz_uid,NA
snz_moe_uid,snz_moe_uid,NA
moe_nsi_snz_unique_nbr,moe_nsi_snz_unique_nbr,NA
moe_nsi_sex_snz_code,moe_nsi_sex_snz_code,NA
moe_nsi_birth_month_nbr,moe_nsi_birth_month_nbr,NA
moe_nsi_birth_year_nbr,moe_nsi_birth_year_nbr,NA
moe_nsi_verified_code,moe_nsi_verified_code,NA
piaac_match_meshblock_imputed_in,piaac_match_meshblock_imputed_in,piaac_clean.data
māori_n,Māori_N,clean_read_moe.moe_pisa_2018
māori_p,Māori_P,clean_read_moe.moe_pisa_2018
moe_crs_compulsory_course_costs_,moe_crs_compulsory_course_costs_,moe_clean.course
moe_crs_pbrf_course_complete_yea,moe_crs_pbrf_course_complete_yea,moe_clean.course
moe_com_year_nbr,moe_com_year_nbr,moe_clean.qualification
snz_uid,snz_uid,moe_clean.qualification
snz_moe_uid,snz_moe_uid,moe_clean.qualification
moe_com_provider_code,moe_com_provider_code,moe_clean.qualification
moe_com_snz_unique_nbr,moe_com_snz_unique_nbr,moe_clean.qualification
snz_student_id_uid,snz_student_id_uid,moe_clean.qualification
moe_com_qual_code,moe_com_qual_code,moe_clean.qualification
moe_com_subject1_code,moe_com_subject1_code,moe_clean.qualification
moe_com_subject2_code,moe_com_subject2_code,moe_clean.qualification
moe_com_subject3_code,moe_com_subject3_code,moe_clean.qualification
moe_com_demf1_code,moe_com_demf1_code,moe_clean.qualification
moe_com_demf2_code,moe_com_demf2_code,moe_clean.qualification
moe_com_qual_level_code,moe_com_qual_level_code,moe_clean.qualification
moe_com_qual_nzsced_code,moe_com_qual_nzsced_code,moe_clean.qualification
moe_com_qacc_code,moe_com_qacc_code,moe_clean.qualification
moe_com_slf_rprtd_qacc_code,moe_com_slf_rprtd_qacc_code,moe_clean.qualification
moe_ttr_orig_eligibility_reason_,moe_ttr_orig_eligibility_reason_,moe_clean.targeted_training
organisation-code,organisation-code,idi_adhoc.clean_read_moe.tertiary_identifiable_organisations
latest-year-of-consent,latest-year-of-consent,idi_adhoc.clean_read_moe.tertiary_identifiable_organisations
event_snz_moh_uid,event_snz_moh_uid,moh_clean.cancer_registrations
snz_uid,SNZ Unique Identifier,clean_read_moh_cir.moh_cir_nhi
snz_spine_uid,Spine Unique Identifier,clean_read_moh_cir.moh_cir_nhi
snz_moh_uid,MoH Unique Identifier,clean_read_moh_cir.moh_cir_nhi
domicile_name,Domicile Name,clean_read_moh_cir.moh_cir_nhi
gender_code,Gender,clean_read_moh_cir.moh_cir_nhi
meshblock_2013,Meshblock 2013,clean_read_moh_cir.moh_cir_nhi
meshblock_2018,Meshblock 2018,clean_read_moh_cir.moh_cir_nhi
domicile_code,2013 domicile code,clean_read_moh_cir.moh_cir_nhi
dhb_of_residence,DHB participant resides in,clean_read_moh_cir.moh_cir_nhi
nzdepdecile2013,2013 NZDep decile,clean_read_moh_cir.moh_cir_nhi
nzdep_2018,2018 NZDep decile,clean_read_moh_cir.moh_cir_nhi
ethnic_code_1,Total response ethnic group code 1,clean_read_moh_cir.moh_cir_nhi
ethnic_code_2,Total response ethnic group code 2,clean_read_moh_cir.moh_cir_nhi
ethnic_code_3,Total response ethnic group code 3,clean_read_moh_cir.moh_cir_nhi
priority_ethnic_code,Prioritised ethnic group code,clean_read_moh_cir.moh_cir_nhi
dob_month,Month of birth,clean_read_moh_cir.moh_cir_nhi
dob_year,Year of birth,clean_read_moh_cir.moh_cir_nhi
dod_month,Month of death,clean_read_moh_cir.moh_cir_nhi
dod_year,Year of death,clean_read_moh_cir.moh_cir_nhi
snz_uid,SNZ Unique Identifier,clean_read_moh_cir.moh_cir_vaccination_activity
