"id","schema","table_name","variable_name","collection","agency","description"
9282,"clean_read_NSR","n_stroke_reg_2020","euroquol_total_3mo","National Stroke Register","MOH",NA
9283,"clean_read_NSR","n_stroke_reg_2020","family_mtg","National Stroke Register","MOH",NA
9284,"clean_read_NSR","n_stroke_reg_2020","fh","National Stroke Register","MOH",NA
9285,"clean_read_NSR","n_stroke_reg_2020","fu_cns","National Stroke Register","MOH",NA
9286,"clean_read_NSR","n_stroke_reg_2020","fu_comm","National Stroke Register","MOH",NA
9287,"clean_read_NSR","n_stroke_reg_2020","fu_gp","National Stroke Register","MOH",NA
9288,"clean_read_NSR","n_stroke_reg_2020","fu_rehab_spec","National Stroke Register","MOH",NA
9289,"clean_read_NSR","n_stroke_reg_2020","fu_stroke_spec","National Stroke Register","MOH",NA
9290,"clean_read_NSR","n_stroke_reg_2020","glucose_on_arrival","National Stroke Register","MOH",NA
9291,"clean_read_NSR","n_stroke_reg_2020","goals","National Stroke Register","MOH",NA
9292,"clean_read_NSR","n_stroke_reg_2020","gp","National Stroke Register","MOH",NA
9293,"clean_read_NSR","n_stroke_reg_2020","gp_fu_updated","National Stroke Register","MOH",NA
9294,"clean_read_NSR","n_stroke_reg_2020","gp_number_of_visits_3mo","National Stroke Register","MOH",NA
9295,"clean_read_NSR","n_stroke_reg_2020","groin_time","National Stroke Register","MOH",NA
9296,"clean_read_NSR","n_stroke_reg_2020","gtrt","National Stroke Register","MOH",NA
9297,"clean_read_NSR","n_stroke_reg_2020","health_concerns_3mo","National Stroke Register","MOH",NA
9298,"clean_read_NSR","n_stroke_reg_2020","health_state_3mo","National Stroke Register","MOH",NA
9299,"clean_read_NSR","n_stroke_reg_2020","height","National Stroke Register","MOH",NA
9300,"clean_read_NSR","n_stroke_reg_2020","hemicraniectomy","National Stroke Register","MOH",NA
9301,"clean_read_NSR","n_stroke_reg_2020","hemicraniectomy_date","National Stroke Register","MOH",NA
9302,"clean_read_NSR","n_stroke_reg_2020","hgbaic","National Stroke Register","MOH",NA
9303,"clean_read_NSR","n_stroke_reg_2020","holter","National Stroke Register","MOH",NA
9304,"clean_read_NSR","n_stroke_reg_2020","home_visit","National Stroke Register","MOH",NA
9305,"clean_read_NSR","n_stroke_reg_2020","hosp_dc","National Stroke Register","MOH",NA
9306,"clean_read_NSR","n_stroke_reg_2020","hosp_present","National Stroke Register","MOH",NA
9307,"clean_read_NSR","n_stroke_reg_2020","hosp_transfer1","National Stroke Register","MOH",NA
9308,"clean_read_NSR","n_stroke_reg_2020","hosp_transfer2","National Stroke Register","MOH",NA
9309,"clean_read_NSR","n_stroke_reg_2020","hospital_arrival","National Stroke Register","MOH",NA
9310,"clean_read_NSR","n_stroke_reg_2020","hospital_dc","National Stroke Register","MOH",NA
9311,"clean_read_NSR","n_stroke_reg_2020","htn1","National Stroke Register","MOH",NA
9312,"clean_read_NSR","n_stroke_reg_2020","ich_cause_1","National Stroke Register","MOH",NA
9313,"clean_read_NSR","n_stroke_reg_2020","ich_cause_2","National Stroke Register","MOH",NA
9314,"clean_read_NSR","n_stroke_reg_2020","ich_location","National Stroke Register","MOH",NA
9315,"clean_read_NSR","n_stroke_reg_2020","idc_reason","National Stroke Register","MOH",NA
9316,"clean_read_NSR","n_stroke_reg_2020","ihd","National Stroke Register","MOH",NA
9317,"clean_read_NSR","n_stroke_reg_2020","inpt","National Stroke Register","MOH",NA
9318,"clean_read_NSR","n_stroke_reg_2020","isch_cause_1","National Stroke Register","MOH",NA
9319,"clean_read_NSR","n_stroke_reg_2020","isch_cause_2","National Stroke Register","MOH",NA
9320,"clean_read_NSR","n_stroke_reg_2020","isch_location_1","National Stroke Register","MOH",NA
9321,"clean_read_NSR","n_stroke_reg_2020","isch_location_2","National Stroke Register","MOH",NA
9322,"clean_read_NSR","n_stroke_reg_2020","known_onset","National Stroke Register","MOH",NA
9323,"clean_read_NSR","n_stroke_reg_2020","lifestyle_1","National Stroke Register","MOH",NA
9324,"clean_read_NSR","n_stroke_reg_2020","lifestyle_2","National Stroke Register","MOH",NA
9325,"clean_read_NSR","n_stroke_reg_2020","lifestyle_3","National Stroke Register","MOH",NA
9326,"clean_read_NSR","n_stroke_reg_2020","lifestyle_4","National Stroke Register","MOH",NA
9327,"clean_read_NSR","n_stroke_reg_2020","lifestyle_5","National Stroke Register","MOH",NA
9328,"clean_read_NSR","n_stroke_reg_2020","lipid1","National Stroke Register","MOH",NA
9329,"clean_read_NSR","n_stroke_reg_2020","lipids","National Stroke Register","MOH",NA
9330,"clean_read_NSR","n_stroke_reg_2020","live_alone_3mo","National Stroke Register","MOH",NA
9331,"clean_read_NSR","n_stroke_reg_2020","living_situation","National Stroke Register","MOH",NA
9332,"clean_read_NSR","n_stroke_reg_2020","living_situation_3mo","National Stroke Register","MOH",NA
9333,"clean_read_NSR","n_stroke_reg_2020","maori","National Stroke Register","MOH",NA
9334,"clean_read_NSR","n_stroke_reg_2020","maori_document","National Stroke Register","MOH",NA
9335,"clean_read_NSR","n_stroke_reg_2020","maori_pacific","National Stroke Register","MOH",NA
9336,"clean_read_NSR","n_stroke_reg_2020","mobilised","National Stroke Register","MOH",NA
9337,"clean_read_NSR","n_stroke_reg_2020","mood_ax","National Stroke Register","MOH",NA
9338,"clean_read_NSR","n_stroke_reg_2020","mood_tool","National Stroke Register","MOH",NA
9339,"clean_read_NSR","n_stroke_reg_2020","mri","National Stroke Register","MOH",NA
9340,"clean_read_NSR","n_stroke_reg_2020","mrs_3mo","National Stroke Register","MOH",NA
9341,"clean_read_NSR","n_stroke_reg_2020","mRS_dc","National Stroke Register","MOH",NA
9342,"clean_read_NSR","n_stroke_reg_2020","mrs_pre","National Stroke Register","MOH",NA
9343,"clean_read_NSR","n_stroke_reg_2020","needle_time","National Stroke Register","MOH",NA
9344,"clean_read_NSR","n_stroke_reg_2020","nihss","National Stroke Register","MOH",NA
9345,"clean_read_NSR","n_stroke_reg_2020","nihss_change","National Stroke Register","MOH",NA
9346,"clean_read_NSR","n_stroke_reg_2020","nihss_post","National Stroke Register","MOH",NA
9347,"clean_read_NSR","n_stroke_reg_2020","no_anticoag_reason","National Stroke Register","MOH",NA
9348,"clean_read_NSR","n_stroke_reg_2020","no_cns","National Stroke Register","MOH",NA
9349,"clean_read_NSR","n_stroke_reg_2020","no_community_date","National Stroke Register","MOH",NA
9350,"clean_read_NSR","n_stroke_reg_2020","no_dys","National Stroke Register","MOH",NA
9351,"clean_read_NSR","n_stroke_reg_2020","no_ot","National Stroke Register","MOH",NA
9352,"clean_read_NSR","n_stroke_reg_2020","no_pt","National Stroke Register","MOH",NA
9353,"clean_read_NSR","n_stroke_reg_2020","no_scan","National Stroke Register","MOH",NA
9354,"clean_read_NSR","n_stroke_reg_2020","no_slt","National Stroke Register","MOH",NA
9355,"clean_read_NSR","n_stroke_reg_2020","no_smo","National Stroke Register","MOH",NA
9356,"clean_read_NSR","n_stroke_reg_2020","no_tpa","National Stroke Register","MOH",NA
9357,"clean_read_NSR","n_stroke_reg_2020","ntgt","National Stroke Register","MOH",NA
9358,"clean_read_NSR","n_stroke_reg_2020","number_readmit_3mo","National Stroke Register","MOH",NA
9359,"clean_read_NSR","n_stroke_reg_2020","nutrition_ax","National Stroke Register","MOH",NA
9360,"clean_read_NSR","n_stroke_reg_2020","onset_time_estimate","National Stroke Register","MOH",NA
9361,"clean_read_NSR","n_stroke_reg_2020","ooh","National Stroke Register","MOH",NA
9362,"clean_read_NSR","n_stroke_reg_2020","ot","National Stroke Register","MOH",NA
9363,"clean_read_NSR","n_stroke_reg_2020","ot_time","National Stroke Register","MOH",NA
9364,"clean_read_NSR","n_stroke_reg_2020","otdt","National Stroke Register","MOH",NA
9365,"clean_read_NSR","n_stroke_reg_2020","otgt","National Stroke Register","MOH",NA
9366,"clean_read_NSR","n_stroke_reg_2020","otnt","National Stroke Register","MOH",NA
9367,"clean_read_NSR","n_stroke_reg_2020","otrt","National Stroke Register","MOH",NA
9368,"clean_read_NSR","n_stroke_reg_2020","pacific","National Stroke Register","MOH",NA
9369,"clean_read_NSR","n_stroke_reg_2020","pacific_document","National Stroke Register","MOH",NA
9370,"clean_read_NSR","n_stroke_reg_2020","palliative","National Stroke Register","MOH",NA
9371,"clean_read_NSR","n_stroke_reg_2020","physio","National Stroke Register","MOH",NA
9372,"clean_read_NSR","n_stroke_reg_2020","post_scr_ct1","National Stroke Register","MOH",NA
9373,"clean_read_NSR","n_stroke_reg_2020","post_scr_ct2","National Stroke Register","MOH",NA
9374,"clean_read_NSR","n_stroke_reg_2020","psych","National Stroke Register","MOH",NA
9375,"clean_read_NSR","n_stroke_reg_2020","pt","National Stroke Register","MOH",NA
9376,"clean_read_NSR","n_stroke_reg_2020","pt_identified","National Stroke Register","MOH",NA
9377,"clean_read_NSR","n_stroke_reg_2020","pt_ot_attended","National Stroke Register","MOH",NA
9378,"clean_read_NSR","n_stroke_reg_2020","pt_time","National Stroke Register","MOH",NA
9379,"clean_read_NSR","n_stroke_reg_2020","readmit","National Stroke Register","MOH",NA
9380,"clean_read_NSR","n_stroke_reg_2020","readmit_3mo","National Stroke Register","MOH",NA
9381,"clean_read_NSR","n_stroke_reg_2020","readmit_reason","National Stroke Register","MOH",NA
9382,"clean_read_NSR","n_stroke_reg_2020","readmit_reason_3mo","National Stroke Register","MOH",NA
9383,"clean_read_NSR","n_stroke_reg_2020","region_domicile","National Stroke Register","MOH",NA
9384,"clean_read_NSR","n_stroke_reg_2020","reh_pt_ot_time","National Stroke Register","MOH",NA
9385,"clean_read_NSR","n_stroke_reg_2020","reh_slt_time","National Stroke Register","MOH",NA
9386,"clean_read_NSR","n_stroke_reg_2020","rehab","National Stroke Register","MOH",NA
9387,"clean_read_NSR","n_stroke_reg_2020","rehab_dc","National Stroke Register","MOH",NA
9388,"clean_read_NSR","n_stroke_reg_2020","reperfusion_time","National Stroke Register","MOH",NA
9389,"clean_read_NSR","n_stroke_reg_2020","reveal","National Stroke Register","MOH",NA
9390,"clean_read_NSR","n_stroke_reg_2020","rhd","National Stroke Register","MOH",NA
9391,"clean_read_NSR","n_stroke_reg_2020","rural","National Stroke Register","MOH",NA
9392,"clean_read_NSR","n_stroke_reg_2020","SBP","National Stroke Register","MOH",NA
9393,"clean_read_NSR","n_stroke_reg_2020","sf_contact","National Stroke Register","MOH",NA
9394,"clean_read_NSR","n_stroke_reg_2020","sf_ref","National Stroke Register","MOH",NA
9395,"clean_read_NSR","n_stroke_reg_2020","slt","National Stroke Register","MOH",NA
9396,"clean_read_NSR","n_stroke_reg_2020","slt_attended","National Stroke Register","MOH",NA
9397,"clean_read_NSR","n_stroke_reg_2020","slt_need","National Stroke Register","MOH",NA
9398,"clean_read_NSR","n_stroke_reg_2020","slt_time","National Stroke Register","MOH",NA
9399,"clean_read_NSR","n_stroke_reg_2020","smo","National Stroke Register","MOH",NA
9400,"clean_read_NSR","n_stroke_reg_2020","smo_time","National Stroke Register","MOH",NA
9401,"clean_read_NSR","n_stroke_reg_2020","snz_moh_uid","National Stroke Register","MOH",NA
9402,"clean_read_NSR","n_stroke_reg_2020","social_ax","National Stroke Register","MOH",NA
9403,"clean_read_NSR","n_stroke_reg_2020","social_involved","National Stroke Register","MOH",NA
9404,"clean_read_NSR","n_stroke_reg_2020","spec_appt","National Stroke Register","MOH",NA
9405,"clean_read_NSR","n_stroke_reg_2020","spec_fu_3mo","National Stroke Register","MOH",NA
9406,"clean_read_NSR","n_stroke_reg_2020","spec_num_3mo","National Stroke Register","MOH",NA
9407,"clean_read_NSR","n_stroke_reg_2020","ssv_motor","National Stroke Register","MOH",NA
9408,"clean_read_NSR","n_stroke_reg_2020","ssv_total","National Stroke Register","MOH",NA
9409,"clean_read_NSR","n_stroke_reg_2020","ssv_walk","National Stroke Register","MOH",NA
9410,"clean_read_NSR","n_stroke_reg_2020","stroke_num_3mo","National Stroke Register","MOH",NA
9411,"clean_read_NSR","n_stroke_reg_2020","stroke_nurse","National Stroke Register","MOH",NA
9412,"clean_read_NSR","n_stroke_reg_2020","stroke_onset_date","National Stroke Register","MOH",NA
9413,"clean_read_NSR","n_stroke_reg_2020","stroke_onset_time","National Stroke Register","MOH",NA
9414,"clean_read_NSR","n_stroke_reg_2020","stroke1","National Stroke Register","MOH",NA
9415,"clean_read_NSR","n_stroke_reg_2020","study_ID","National Stroke Register","MOH",NA
9416,"clean_read_NSR","n_stroke_reg_2020","svv_gcs","National Stroke Register","MOH",NA
9417,"clean_read_NSR","n_stroke_reg_2020","swallow","National Stroke Register","MOH",NA
9418,"clean_read_NSR","n_stroke_reg_2020","swallow_screen","National Stroke Register","MOH",NA
9419,"clean_read_NSR","n_stroke_reg_2020","swallow_time","National Stroke Register","MOH",NA
9420,"clean_read_NSR","n_stroke_reg_2020","tele","National Stroke Register","MOH",NA
9421,"clean_read_NSR","n_stroke_reg_2020","telemetry_duration","National Stroke Register","MOH",NA
9422,"clean_read_NSR","n_stroke_reg_2020","telestroke","National Stroke Register","MOH",NA
9423,"clean_read_NSR","n_stroke_reg_2020","tertiary","National Stroke Register","MOH",NA
9424,"clean_read_NSR","n_stroke_reg_2020","thrombolysed","National Stroke Register","MOH",NA
9425,"clean_read_NSR","n_stroke_reg_2020","tia1","National Stroke Register","MOH",NA
9426,"clean_read_NSR","n_stroke_reg_2020","tici","National Stroke Register","MOH",NA
9427,"clean_read_NSR","n_stroke_reg_2020","time_com","National Stroke Register","MOH",NA
9428,"clean_read_NSR","n_stroke_reg_2020","tob1","National Stroke Register","MOH",NA
9429,"clean_read_NSR","n_stroke_reg_2020","toe","National Stroke Register","MOH",NA
9430,"clean_read_NSR","n_stroke_reg_2020","tte","National Stroke Register","MOH",NA
9431,"clean_read_NSR","n_stroke_reg_2020","tx_hosp","National Stroke Register","MOH",NA
9432,"clean_read_NSR","n_stroke_reg_2020","tx_mode","National Stroke Register","MOH",NA
9433,"clean_read_NSR","n_stroke_reg_2020","type_com","National Stroke Register","MOH",NA
9434,"clean_read_NSR","n_stroke_reg_2020","vessel_type","National Stroke Register","MOH",NA
9435,"clean_read_NSR","n_stroke_reg_2020","wake_up","National Stroke Register","MOH",NA
9436,"clean_read_NSR","n_stroke_reg_2020","weight","National Stroke Register","MOH",NA
9437,"clean_read_NSR","n_stroke_reg_2020","work_3mo","National Stroke Register","MOH",NA
9438,"clean_read_NSR","n_stroke_reg_2020","work_change_3mo","National Stroke Register","MOH",NA
9439,"clean_read_NSR","regions","another_stroke_12mo","National Stroke Register","MOH",NA
9440,"clean_read_NSR","regions","another_stroke_6mo","National Stroke Register","MOH",NA
9441,"clean_read_NSR","regions","call_date_12mo","National Stroke Register","MOH",NA
9442,"clean_read_NSR","regions","call_date_6mo","National Stroke Register","MOH",NA
9443,"clean_read_NSR","regions","dhb_12mo","National Stroke Register","MOH",NA
9444,"clean_read_NSR","regions","dhb_6mo","National Stroke Register","MOH",NA
9445,"clean_read_NSR","regions","euroquol_total_12mo","National Stroke Register","MOH",NA
9446,"clean_read_NSR","regions","euroquol_total_6mo","National Stroke Register","MOH",NA
9447,"clean_read_NSR","regions","gp_12mo","National Stroke Register","MOH",NA
9448,"clean_read_NSR","regions","gp_6mo","National Stroke Register","MOH",NA
9449,"clean_read_NSR","regions","gp_num_12mo","National Stroke Register","MOH",NA
9450,"clean_read_NSR","regions","gp_num_6mo","National Stroke Register","MOH",NA
9451,"clean_read_NSR","regions","health_concerns_12mo","National Stroke Register","MOH",NA
9452,"clean_read_NSR","regions","health_concerns_6mo","National Stroke Register","MOH",NA
9453,"clean_read_NSR","regions","health_state_12mo","National Stroke Register","MOH",NA
9454,"clean_read_NSR","regions","health_state_6mo","National Stroke Register","MOH",NA
9455,"clean_read_NSR","regions","live_alone_12mo","National Stroke Register","MOH",NA
9456,"clean_read_NSR","regions","live_alone_6mo","National Stroke Register","MOH",NA
9457,"clean_read_NSR","regions","living_situation_12mo","National Stroke Register","MOH",NA
9458,"clean_read_NSR","regions","living_situation_6mo","National Stroke Register","MOH",NA
9459,"clean_read_NSR","regions","mrs_12mo","National Stroke Register","MOH",NA
9460,"clean_read_NSR","regions","mrs_6mo","National Stroke Register","MOH",NA
9461,"clean_read_NSR","regions","readmission_reason_6mo","National Stroke Register","MOH",NA
9462,"clean_read_NSR","regions","readmit_12mo","National Stroke Register","MOH",NA
9463,"clean_read_NSR","regions","readmit_6mo","National Stroke Register","MOH",NA
9464,"clean_read_NSR","regions","readmit_number_12mo","National Stroke Register","MOH",NA
9465,"clean_read_NSR","regions","readmit_number_6mo","National Stroke Register","MOH",NA
9466,"clean_read_NSR","regions","readmit_reason_12mon","National Stroke Register","MOH",NA
9467,"clean_read_NSR","regions","snz_moh_uid","National Stroke Register","MOH",NA
9468,"clean_read_NSR","regions","spec_12mo","National Stroke Register","MOH",NA
9469,"clean_read_NSR","regions","spec_6mo","National Stroke Register","MOH",NA
9470,"clean_read_NSR","regions","spec_num_12mo","National Stroke Register","MOH",NA
9471,"clean_read_NSR","regions","spec_num_6mo","National Stroke Register","MOH",NA
9472,"clean_read_NSR","regions","stroke_number_12mo","National Stroke Register","MOH",NA
9473,"clean_read_NSR","regions","stroke_number_6mo","National Stroke Register","MOH",NA
9474,"clean_read_NSR","regions","study_ID","National Stroke Register","MOH",NA
9475,"clean_read_NSR","regions","work_12mo","National Stroke Register","MOH",NA
9476,"clean_read_NSR","regions","work_6mo","National Stroke Register","MOH",NA
9477,"clean_read_NSR","regions","work_change_12mo","National Stroke Register","MOH",NA
9478,"clean_read_NSR","regions","work_change_6mo","National Stroke Register","MOH",NA
9479,"clean_read_NSR","regions","X1st_readmit_date","National Stroke Register","MOH",NA
9480,"clean_read_NSR","regions","X1st_recurrent_stroke_date","National Stroke Register","MOH",NA
9481,"clean_read_MOH_NZHS","moh_nzhs_adult","active","New Zealand Health Survey","MOH",NA
9482,"clean_read_MOH_NZHS","moh_nzhs_adult","ad_01","New Zealand Health Survey","MOH",NA
